"","text","emosi.anger","emosi.anticipation","emosi.disgust","emosi.fear","emosi.joy","emosi.sadness","emosi.surprise","emosi.trust","emosi.negative","emosi.positive"
"541","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"542","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"543","kebijakan yang dikeluarkan merintah itu hasil rat terbatas lintas kementerian yang dihadiri esiden joko widod ",0,0,1,1,0,0,0,0,1,0
"544","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"545","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"546","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"547","harusnya merintah tahu janganlah berbisnis sama rakyat yang aku ingatin terus negara tidak boleh berbisnis sam ",0,0,0,0,0,0,0,0,0,0
"548","bisnis r ini ngeri kk hari saya terbang ke manadotes r rb berlaku x jamsami d ",0,0,0,0,0,0,0,0,0,0
"549","rtsebuah utaslitisasi isu bisnis r rtkebijakan merintah indonesia dalam mengendalikan ndemi covid ki",0,0,0,0,0,0,0,0,0,0
"550","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"551","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"552","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"553","rtr yang dituskan merintah disebut merukan ketusan dari rat terbatas ratas termasuk esiden joko widodo rat",0,0,1,1,0,0,0,0,1,0
"554","nah itu ngusaha tdk ada tanggung jawab an terkait bisnis r krn menjual sesuai dgn ketentua ",0,0,0,0,0,0,0,0,0,0
"555","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"556","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"557","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"558","kena tak ada yg menyinggung bisnis r nya keluarga k jk yadahal dialah milik mayoritas bisnis r utk bi ",0,0,0,0,0,0,0,0,0,0
"559","mengawasi bisnis tes r ku mengungkaadanya indikasi memaksimalkan keuntungan serti aktik bund ",0,0,0,0,0,0,0,0,0,0
"560","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"561","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"562","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"563","rtr yang dituskan merintah disebut merukan ketusan dari rat terbatas ratas termasuk esiden joko widodo rat",0,0,1,1,0,0,0,0,1,0
"564","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"565","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"566","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"567","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"568","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"569","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"570","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"571","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"572","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"573","rtharusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku selalu bi",0,0,0,0,0,0,0,0,0,0
"574","gmn klo yg cari sensasi jstru merintah kyk esiden trekan si sirkuit yg msh blm lunas ganti rug ",0,0,0,0,0,0,0,0,0,0
"575","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"576","harusnya merintah tahu jangan berbisnis sama rakyat negara tidak boleh berbisnis sama rakyatnya itu yang aku ",0,0,0,0,0,0,0,0,0,0
"577","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"578","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"579","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"580","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"581","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"582","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"583","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"584","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"585","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"586","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"587","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"588","rterick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor satu d",0,0,0,0,0,0,0,0,0,0
"589","erick thohir telah meninggalkan semua jabatan non merintah sejak di tunjuk esiden jokowi menjadi orang nomor sa ",0,0,0,0,0,0,0,0,0,0
"590","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"591","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"592","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"593","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"594","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"595","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"596","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"597","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"598","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"599","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"600","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"601","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"602","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"603","anda luhut nadiem adalah sasaran tembak merekahl di skesmas r gratis loo yaa begitulah ",0,0,1,0,0,0,0,0,1,0
"604","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"605","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"606","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"607","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"608","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"609","rtr yang dituskan merintah disebut merukan ketusan dari rat terbatas ratas termasuk esiden joko widodo rat",0,0,1,1,0,0,0,0,1,0
"610","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"611","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"612","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"613","jabat juga tidak nya etika moral menjadi merintahbisnis r",1,0,0,0,0,0,0,1,0,1
"614","rtket r tdk dikluarkan oleh menteri bumnjg tdk menunjuk lab trtentu utk melakukan r klo brani",0,0,0,0,0,0,0,0,0,0
"615","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"616","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"617","rtfakta nya sejak ada intervensi dari merintah harga r jauh lebih turun di bandingkan sebelumnyal",0,0,0,0,0,0,0,0,0,0
"618","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"619","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"620","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"621","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"622","di tengah hingar bingar kekacauan merintah mengelola negara muncullah survei bisnis r deforesta ",0,0,0,0,0,0,0,0,0,0
"623","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"624","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"625","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"626","mestinya merintah tau sia saja yg terlibat bisnis r ta anehnya sengaja disembunyikan",0,0,0,0,0,0,0,0,0,0
"627","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"628","fakta nya sejak ada intervensi dari merintah harga r jauh lebih turun di bandingkan sebelumnya ",0,0,0,0,0,0,0,0,0,0
"629","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"630","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"631","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"632","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"633","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"634","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"635","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"636","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"637","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"638","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"639","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"640","rtr yang dituskan merintah disebut merukan ketusan dari rat terbatas ratas termasuk esiden joko widodo rat",0,0,1,1,0,0,0,0,1,0
"641","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"642","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"643","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"644","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"645","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"646","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"647","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"648","teraan okes divaksindi r tak menjamin amanbebas dari virus covid tingkat akurasinyalalu buat ",0,0,0,0,0,0,0,0,1,0
"649","r yang dituskan merintah disebut merukan ketusan dari rat terbatas ratas termasuk esiden joko widod ",0,0,1,1,0,0,0,0,1,0
"650","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"651","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"652","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"653","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"654","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"655","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"656","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"657","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"658"," kelihatan nik l sama lsmmakanya menjadi seorang jabat merintah jgn rskusjgn mem ",0,0,0,0,0,0,0,0,0,0
"659","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"660","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"661","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"662","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"663","bukan soal ambil untung atw tidakta lbitu jabat merintah sdgnknbisnis r berbentu ",0,0,0,0,0,0,0,0,0,0
"664","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"665","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"666","ket r tdk dikluarkan oleh menteri bumnjg tdk menunjuk lab trtentu utk melakukan r k ",0,0,0,0,0,0,0,0,0,0
"667","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"668","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"669","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"670","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"671","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"672","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"673","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"674","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"675","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"676","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"677","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"678","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"679","rtbisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sumber fitn",0,0,0,0,0,0,0,0,0,0
"680","bisnis r ini memang hrs di klarifikasi krn runtukan nya bagi masyarakat banyak dan sdh barang tentu menjadi sum ",0,0,0,0,0,0,0,0,0,0
"681","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"682","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"683","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"684","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"685","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"686","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"687","rt",0,0,0,0,0,0,0,0,0,0
"688","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"689","jika jabat merintah yg beritakan berita tidak benar diriksa juga donk misalnya ucan rtama ",0,0,0,0,0,0,0,0,0,0
"690","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"691","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"692","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"693","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"694","demobisnisr kebijakan merintah n semakin membingungkan salah satunya kebijakan mengenai ketetan harga ",0,0,0,0,0,0,0,0,0,0
"695","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"696","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"697","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"698","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"699","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"700","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"701","rtmerintah belum bisa menurunkan tarif tes r dari biaya saat ini sebesar r sami r ribu litikus mengkritik",0,0,0,0,0,0,0,0,0,0
"702","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"703","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"704","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"705","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"706","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"707","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"708","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"709","rtsosok erick thohir selalu serius dan concern mengawal uyauya merintahberrang melawan ndemi covid masih aj",0,0,0,0,0,0,0,0,0,0
"710","rtsobat yg dirsoalkan dari skandal rnyalahgunaan kekuasaan yg libatkan jabat yg rangkabisnis rhar",0,0,0,0,0,0,0,0,0,0
"711","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"712","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"713","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"714","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"715","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
"716","rtr buat bisnis nyekek rakyatdi tengah ndemi jika mmg ada bisnis jahat ini aku setuju jika ini diberantas oleh",0,0,0,0,0,0,0,0,0,0
